id,argument,label,set,topic
31,"I would say yes to that because my wife would be a murderer. A murderer as a spouse is not the happiest life you can bring upon your self, knowing that everyday you would have so much stress about when the cops might break in and take you for affiliating with a crime scene or even if your own life is in danger. So from these reasons I would turn my spouse in.",0.971929521506305,train,if-your-spouse-committed-murder-and-he-or-she-confided-in-you-would-you-turn-them-in-
32,Listen porn is not wrong because in schools that never give an accurate demonstration because of parents. Porn not only teaches but also gives prime examples.,0.9859503656359763,train,is-porn-wrong-
33,I rather have a lousy father then not have a father at all. Having a lousy father you have a father that cares for you and loves you. You can fix if he's lousy you can talk to him and knock some sense into him. I think it would hurt me not knowing who my father is and would want to know who he is. As long as you have a second parent that you can talk to when you can't talk to your mom about. I don't know how it would be if it was only my mom raising me.,0.9338400414579374,train,is-it-better-to-have-a-lousy-father-or-to-be-fatherless-
34,"I think that focusing on a personal persuit comes first, going to college, having a career, and reaching a position of power. I don't think there really is a day when you will announce to the world that your going to advance the common good, but you can help people here and there, donating a little bit of time, donating a little money, but in the end if your ever in the position of power and have money you could truly advance the common good.",0.983157712903783,train,personal-pursuit-or-advancing-the-common-good-
35,Advancing the common good is much better. From the very first day our parents or our teachers have taught us about team work. <br/> The whole point of doing community service is about the common good. We have to help others in order to help our selves.,0.9589163355789716,train,personal-pursuit-or-advancing-the-common-good-
36,I think that personal pursuit is more important because in order to help others you have to help yourself first. At the time it may seem selfish but once that you get to a point that you are good at what your doing then you can help others do the same. So not only are you helping yourself but you are also helping others.,0.9822076351701504,train,personal-pursuit-or-advancing-the-common-good-
37,"Honestly, I Think It's better to try a different option besides spanking that can affect a child's way of thinking and may get depressed",0.9718431508032475,train,human-growth-and-development-should-parents-use-spanking-as-an-option-to-discipline-
38,Really? What if I my opponent has ACTUALLY been brainwashed and indoctrinated since birth? Would that make your arguments any weaker?,0.6630966776069557,train,evolution-vs-creation
39,why would we ban a product that more than a million people buy when we are in the middle of a recession?,0.9820061035296828,train,ban-plastic-water-bottles
40,Raffles established local magistrate in Singapore.This local magistrate led to activities such as public gambling and slavery to be controlled Farquar protected Singapore from the Dutch attacks and attracted traders to Singapore while Raffles was away.,0.9821500547014453,train,william-farquhar-ought-to-be-honoured-as-the-rightful-founder-of-singapore
41,I think is better to have a lousy father than a fatherless because you can count on your father. No matter what your father is always going to be there for you in the good and bad times. If you don't have a father you don't really know what is right or wrong. If you don't have a father than you don't have nobody to count with or tell him your problems.,0.9260378879484079,train,is-it-better-to-have-a-lousy-father-or-to-be-fatherless-
42,What do you see in porn? <br/> -> sex <br/> What is sex for? <br/> -> baby making <br/> why should you watch others make baby? <br/> -> pleasure <br/> what causes pleasure? <br/> -> temptation <br/> what do you do to control temptation? <br/> -> then do it... <br/> conclusion: Porn is in a situation where there is temptation to increase the population of the next generation... wow.,0.9613347152645825,train,is-porn-wrong-
43,You are 100% right because I am in Pe and they make us wear these stupid outfits. I think they make us wear those so the Gay coaches can see our private parts. and PE is just Stupid,0.675303736972419,train,should-physical-education-be-mandatory-in-schools-
44,"with the cream layer quota system i don't prefer india to be leading the world in near future..... <br/> yes india have the potential.. but corruption , this quota system ( not helpful to anyone) , and the main reason brain drain , don't specialy help india in the matter....",0.992399378130938,train,india-has-the-potential-to-lead-the-world-
45,Crimes like robbing and fighting often occurred. Farquhar set up a small police force.,0.7040076006218692,train,william-farquhar-ought-to-be-honoured-as-the-rightful-founder-of-singapore
46,"Not to be glib, but are you stating that we should look to the government to assist us with our belief system. <br/> Ever read T. Hobbes...?",0.696003915471872,train,pro-choice-vs-pro-life
47,because its better for young kids that have to do school work and its healthier for their eyes. When kids need to do their homework they need to do more reading than watching tv. :-),0.9901825300857948,train,tv-is-better-than-books
48,"I call the god that creationists believe in the ""God of the Gaps."" Early man's understanding of the universe was extremely limited. People did not know that earthquakes were caused by tectonic plates shifting. Therefore the idea of earthquakes being the work of an angry deity seemed logical, but man's understanding of the universe has grown significantly. We now know that current species came to be from billions of years of evolution. Supporting creationism is holding humanity back. We need to accept the facts and let religion fade away.",0.9957966257845339,train,evolution-vs-creation
49,"P.E. should be optional in 8th grade. If students want to participate, then so be it. However, in 8th grade students have a lot going on. That time may be used more beneficially by studying.",0.9786664363447918,train,should-physical-education-be-mandatory-in-schools-
50,"A parent shouldn't use spanking as an option to discipline a child because they might grow up traumatized and they might feel unloved since they would get spanked a lot, that will cause a low self of esteem. Also spanking shouldn't be an option because at that moment the parent would be full with anger and they wouldn't be thinking logically.",0.9902401105544999,train,human-growth-and-development-should-parents-use-spanking-as-an-option-to-discipline-
51,Bad. I'm too lazy to explain why so take my word for it. I had to wear one for 4 years at school.,0.5197501007658202,train,is-the-school-uniform-a-good-or-bad-idea-
52,"I would rather be ""fatherless"" then having a ""lousy father"", because a ""father"" is supposed to be the man of the house and set a good example so the rest of the family can look up to him. So if I look up at a lousy father I might then be a lousy person, but if I had no father then I'll set the standards for my own self and step up and be the man of the house especially if I had younger brothers or sisters.",0.9575631945644039,train,is-it-better-to-have-a-lousy-father-or-to-be-fatherless-
53,the kids lose their individuality and it doesn't feel comfortable,0.9897506765705073,train,is-the-school-uniform-a-good-or-bad-idea-
54,"I put my argument on the side saying ""yes"" but in reality it really depends in my opinion. If my husband killed someone in self-defense, I'd rather them kill the person than my husband die, but if he just killed someone for no reason I probably would turn him in because love may be strong but it can also be blind. I would not want to be married to a murderer because what if one day he decided to kill me?",0.9871019750100768,train,if-your-spouse-committed-murder-and-he-or-she-confided-in-you-would-you-turn-them-in-
55,"Gay Marriage. I'm an agnostic so in no way does my religion conflict with this matter. I'm an avid gay rights supporter. Marriage, is said to be the marriage of 2 people who love and care about each other. Some Straight couples just get married for the benefit of getting kids. So is that right in any case? What is the purpose of marriage if 2 people only get married to reap its benefits? I.e Have kids? As we are living in a developing society, more and more and more people are coming to terms and agreeing that gay marriage is ok.",0.9967754937525192,train,gay-marriage-right-or-wrong
56,Another reason for wearing a school uniform is good is that the uniform will always be decent. It will cover every part of the body that the school doesnt want the children to show and the students would not be cauntious about what they are wearing.,0.9910750273507226,train,is-the-school-uniform-a-good-or-bad-idea-
57,I think you should hit you kids because if they did something really bad like crash your car or steal you need to hit them so they know that they should not be doing that.,0.9347325387228653,train,human-growth-and-development-should-parents-use-spanking-as-an-option-to-discipline-
58,No because hitting your child could mentally scar them for life. also it can make them think hitting their kids is alright.,0.9888293890712271,train,human-growth-and-development-should-parents-use-spanking-as-an-option-to-discipline-
59,Is porn good for ur health ?No it isnot opponents say that porn doont have a serious effects on health. however studies have shown that porn and practice it can damage ur health slowly especially ur immune system . sooner or later thos who do porn in thier relationships definitely they donot have good health as others . here is a key question . somke is bad for u . somkers feel good when they smoke but smoke 100% leads to thier death and porn have the same influence on the health <br/> i think that smoke is better than porn in facr both of them are extremely bad for u,0.9872747164161917,train,is-porn-wrong-
60,"Yes definately i will turn him in to the police because he has commited a murder and its a sin. Maybe if he gets arrested,he can feel guilty for what he has done and try not to repeat it again. And also how can i trust a murderer?He can even be telling a lie to me and maybe can kill me for someone else in the future.so Just by confiding to me does not make him clean and innocent.",0.9875050382910117,train,if-your-spouse-committed-murder-and-he-or-she-confided-in-you-would-you-turn-them-in-
61,Yes! and yes and yes and definately a god damn bloody yes. <br/> Lack of physical education is the reason why your aunt or uncle is in hospital. <br/> Lack of physical education is the reason why millions of people are fat. <br/> Lack of physical education is the reason why you cannot sleep properly at times. <br/> Lack of physical education is the reason why you are not having super great sex with your girlfriend(s),0.9848275464962285,train,should-physical-education-be-mandatory-in-schools-
62,"If one is in a relationship then yes porn is wrong. No one has the right to tell others what to do, we can only hope to influence. Porn is disgusting. Seriously. It exploits men and women. It is not realistic and can split up relationships. <br/> If a man and a woman or a woman and a woman or man and a man are in a relationship then they should not need any other forms of sexual gratification other than their spouse. Out of love. And respect.",0.9936085679737433,train,is-porn-wrong-
63,"Hell, I'm using Firefox right now. Plus Firefox makes searching the internet relatively easier than using internet explore.",0.988771808602522,train,firefox-vs-internet-explorer
64,"If bottled water did not exist, more people would be drinking sweetened liquids becasue it would be the only portable drinks! People would become fat!",0.9754707203316636,train,ban-plastic-water-bottles
65,"Science can prove that evolution is the beginning of life. <br/> The big bang theory is a term used to describe the bursting of molecules that begun the creation of the universe. The universe started out as a hot, dense space. Scientists know that because now nearby galaxies are moving further and further away and the universe is expanding and becoming cooler, so, in the past, the universe must have been hotter and more dense. Earth was the perfect candidate for life because it has the ""Goldilocks"" conditions. Bacteria started to form from molecules, which formed into fish, and then amphibians, then land animals, then monkeys, then humans.",0.9957390453158288,train,evolution-vs-creation
66,Till there comes a time when FF come preinstall in PCs.... IE will continue to dominate. enuff said,0.9831865031381357,train,firefox-vs-internet-explorer
67,Personal pursuit is better in my opinion. How are you going to reach common good if you cant better yourself. People may see that as being selfish but you cant help others if you cant help yourself.,0.9816318304831003,train,personal-pursuit-or-advancing-the-common-good-
68,"For us to understand God, is like your cat or dog trying to understand your income tax report! <br/> Evolution and Creation go hand in hand!",0.9853457707145739,train,evolution-vs-creation
69,No I wouldn't tell on him because you never know what the reason might be for him to kill that person or it could have been for self defense for all we know and if the people come question me about anything I DON'T KNOW NOTHING.....he have my trust and I wouldn't let him down for no reason plus his secret is safe with me...,0.9992802441411874,train,if-your-spouse-committed-murder-and-he-or-she-confided-in-you-would-you-turn-them-in-
70,"I feel like a personal pursuit is better. You can't help others around you if you can't help yourself. If your personal pursuit is to make money for the needy or the common good, then it starts with you and your desire to make that money. A personal pursuit isn't always about money but it can also about happiness, love, and success.",0.983215293372488,train,personal-pursuit-or-advancing-the-common-good-
71,"all this debate proves is that the internet is full of conceded, stuck up, narcissistic, atheists who are totally bigoted and intolerant of other peoples beliefs and cant leave people alone to worship or not worship as they chose athieists are biggots plain and simple",0.7701963493982841,train,christianity-or-atheism-
72,"I think that it will be better to have an lousy father than no father. A least you have an father. You know who he is and where he is. You will also kinda get an idea on what you going to be when you go up. If he is an lousy father, that will help you not be what he is. You can say that it is motivation that will help you became an better father. Because you don't want to be like your father. You want to better that your father, in-fact that should motivate you to be the greatest father you can be.",0.9887142281338169,train,is-it-better-to-have-a-lousy-father-or-to-be-fatherless-
73,"If a woman is raped and left with the bastard child of the man who raped her and severely emotionally traumatized her, she should have the decision to give up that baby. Certain circumstances call for desperate decisions and this is one, the choice should be her's to make and she should be allowed to make it.",0.9952496113318364,train,pro-choice-vs-pro-life
74,"INDIA has the potential to lead the world. <br/> Full of natural resources, filled with highly spiritual people and country with diverse tounges and races. India has th potential to flourish. <br/> Well, I cannot ignore the fact that Indian government seems pretty corrupt and poverty still exists. <br/> But hey, China is communist, poverty is also seen in China.. <br/> So why not INDIA? <br/> INDIA DOES HAVE THE POTENTIAL TO LEAD THE WORLD",0.9913629296942477,train,india-has-the-potential-to-lead-the-world-
75,"I love Jesus, so I am on this side .",0.9537916738642253,train,christianity-or-atheism-
76,"I find that whatever works for a person individually, is good. How would I be able to say something is the best, when, it doesn't work on someone elses computer? I vote for Firefox, because in my experience it has worked multiple times better than Internet Explorer. The config isn't too bad, and those of you who know about:config know what I'm talking about. The tabs are great, and has many good extensions. Though not the best, it is definately superior to Internet Explorer. Especially after the laughable 7 update. ;D",0.9988196003915472,train,firefox-vs-internet-explorer
77,"I would turn them in, because that is just crazy. Why would you ever kill somebody? Whoever would do that shall be punished for their crime, I don't care who you are to me, or what you mean to me I would definitely turn you in. If you help that person you may also go to jail for the crime as well, and I'm not going to jail.",0.9733402429895781,train,if-your-spouse-committed-murder-and-he-or-she-confided-in-you-would-you-turn-them-in-
78,"The scientific rigor you mention is not present in evolutionary theory. Here's one example: In the 1800s, Charles Lyell and others came up with dates for the rock strata. Radiometric dating wasn't invented until the 1900s. When it was invented, the techniques were calibrated to match the dates Lyell came up with. To say that this proves the dates that Lyell came up with is a logical fallacy, and it sure doesn't sound like true scientific rigor to me.",0.9951632406287787,train,evolution-vs-creation
79,"Banning plastic bottled water would be a huge mistake in this very moment. More than a million people in the United States purchase bottled water every day which is helping the economy com out of this recession we are in. maybe not in a big way but every kid of help counts! Bottled water also only makes less then 1&#xof; the worlds wastes and can be recycled! According to the National Association for PET Container resources, PET water bottles are no the most recycled container in curb side programs by weight and by number! <br/> http://www.nestlewaterscorporate.com/bottled_water_things_to_know/Video/index.html?@videoList.featured=31101711001",0.9969194449242816,train,ban-plastic-water-bottles
80,"That's interesting because the burden of proof rests on you to prove that we are still evolving. <br/> I don't know about anyone else but I haven't noticed mankind change form for a few thousand years.... <br/> Another question- With this whole ""big bang"" theory. It seems like everything should have blown apart in a big bang and not come together.",0.9885702769620544,train,evolution-vs-creation
81,Children should not be spanked because they should be treated as equals lol I wouldn't want my child to hit me.,0.6608798295618128,train,human-growth-and-development-should-parents-use-spanking-as-an-option-to-discipline-
82,"I think that personal pursuit is better because i think that helping yourself before others is natural. I think that no matter what you do everything comes back you even if your helping others, because you dont want your life to be out of whack helping others.",0.9516036160534347,train,personal-pursuit-or-advancing-the-common-good-
83,"NO. I am a female who watches porn. <br/> It does not bother me if my boyfriend watches porn. <br/> I think its natural for people to have sexual desires. <br/> If people feel uncomfortable with the idea, just don't watch it. <br/> But, people who love porn can watch all the videos they want and I see no wrong with that.",0.9955950941440662,train,is-porn-wrong-
84,"syona if look at glance, then most of us are unable to specify any solid solutions by which we can remove the hurdle in our progress from root.we all are very much aware of problems but unable to give solutions.they are criticizing government,terrorism and so on.no one realizes that being a citizen what is our duty? <br/> everyone should understand abt. their importance and role for country.Because a good citizen,a criminal,terrorist,corrupted politician, everyone is human, then why a human is creating problem for another human.I hope you will think my views and reply me soon.",0.9800771578280646,train,india-has-the-potential-to-lead-the-world-
85,I believe spanking is a good option to punish a child if nothing else works,0.9876201992284218,train,human-growth-and-development-should-parents-use-spanking-as-an-option-to-discipline-
86,"It all depends on the severity of the kill. Ofcourse I would be empathetic towards my husband and want him free, but if I knew it was a malicious deed instead of self defense, or to defend his family or belongings I would probably leave and want nothong to do with it.",0.91434905280129,train,if-your-spouse-committed-murder-and-he-or-she-confided-in-you-would-you-turn-them-in-
87,"The American Water companies are Aquafina (Pepsi), Dasani (Coke), Perrier (Nestle) which provide jobs for the american citizens,",0.9900961593827374,train,ban-plastic-water-bottles
88,Farquhar ordered his men to go to Malacca and bring some food back. The traders in Singapore also brought some of the necessities here.,0.9522945816778949,train,william-farquhar-ought-to-be-honoured-as-the-rightful-founder-of-singapore
89,Did i also mention that christianity condones slavery? If jot I'm sorry,0.9277365117752058,train,christianity-or-atheism-
90,"Pro-lifers want live babies so they can grow up to be dead soldiers, ironic eh? <br/> Women are people too, and it should be their choice to what they bring into the world.",0.963868255887603,train,pro-choice-vs-pro-life
91,craig is a hypocryte with bottled water and should not be taken seriously,0.6219266424828698,train,ban-plastic-water-bottles
92,I used to be a firefox user but I only have 2GBs of RAM on my system and I like to use more than one program at a time. Firefox sucks up way too much memory to justify the one or two advantages.,0.995623884378419,train,firefox-vs-internet-explorer
93,"Yes, because... <br/> 1st, It's a fun activity of the school day, that we get to have fun, and at the same time, do our excerse-- lose the weight we've been gaining, not all of it, but... <br/> 2nd, Obesity is certainly a proble in the U.S., so it would help! <br/> 3rd, People can have a moment that they'll eat the school's fake lunch, then lose some of it, like the fat when we sweat!...................................... <br/> I'm Done!!... Now go get a life, and lose some weight!!!!",0.9874186675879542,train,should-physical-education-be-mandatory-in-schools-
94,"It's better to have a father than to not have one. For example, me. I grew up without a father and if I had a choice of being a billionaire or to have a father growing up, I'd choose to have a father. I'm basically a bastard legally because he isn't even on my birth certificate. No one should grow up without a father because honestly, it messes with them. Kids in school will ask about your dad and you have nothing to say. Whether he is lousy or not, a child should always be in touch with their dad. Even if he isn't with the mother anymore.",0.9887142281338169,train,is-it-better-to-have-a-lousy-father-or-to-be-fatherless-
95,aah...u r saying like that only india has this things.....other countries donot have this.....does the america which seems as leading the world doesnt have bad qualities.....it eats less and waste more.....the amount of food they waste can be utillised for feeding whole indian population...it produces more pollution and blame us...what about it !!!!!!!,0.7261472908389475,train,india-has-the-potential-to-lead-the-world-
96,"Why don't we just get rid of any incentive to be married, politically that is. No tax deductions, no married filing jointly; nothing. Let the churches perform marriages, get the government out completely. If a particular denomination wants to condone homosexuality let them, it's them that are going against their religion. <br/> I don't support it. Like I said, if there were not tax breaks or incentives to be married in the eyes of the state, who cares. My church doesn't support it. It irks me that people who claim to Christians support it and even allow homosexual clergy.",0.9995105660160074,train,gay-marriage-right-or-wrong
97,"I think it's good within certain limits. I went to a school with a uniform, and it was far less stressful than non-uniform college. I'd argue that it's a leveler- prevents people from showing off material wealth/ making others feel bad for not having 'cool' stuff. <br/> But it can be taken too far. By the end, we weren't allowed coloured socks, which was idiotic.",0.9990499222663675,train,is-the-school-uniform-a-good-or-bad-idea-
98,You lost me--- 99% of what you say speaks IN FAVOR of evolution and AGAINST creationism <br/> --- At most you point out that science doesn't have all the answers (no scientist would try to counter you on that one) and that there may easily be halfway point between faith/science where evolution and creationism can co-exist (a great many liberal theologians and even agnostics would have no real problem with that idea),0.8719986180687512,train,evolution-vs-creation
99,"Well I understand some people are crazy in love, but for me that would be to crazy. Taking another persons life is never the solution or acceptable. Who knows if her next move is not towards me, who knows? If she was crazy enough to do it once, she is crazy enough to do it again.",0.969942995335982,train,if-your-spouse-committed-murder-and-he-or-she-confided-in-you-would-you-turn-them-in-
100,It was Raffles that led the expedition in order to find a new trading port. Farquhar only tagged along with Raffles. So even if Farquhar did not come Raffles would have still founded Singapore.,0.9683883226809467,train,william-farquhar-ought-to-be-honoured-as-the-rightful-founder-of-singapore
101,Have any of you noticed that those who are against books are the ones who have terrible arguments. Like that person who just said TV is awesome with many exclamation marks and in capitals. That clearly proves that books are much better than TV because it TV rots the brain.,0.9566419070651236,train,tv-is-better-than-books
102,I think in any case its better to have no father then to have a lousy father either way you still lose. When you have a father you want him to be the best he can be so you can learn from him as you grow up. If you were to have a lousy father then whats the point of having a father at all if he's just going to be lousy and he wouldn't teach you anything. It's always better to have a respectable father figure in your life then to have a lousy father figure.,0.967092762135084,train,is-it-better-to-have-a-lousy-father-or-to-be-fatherless-
103,"You don't know these girl's/women's stories, who are you to judge what they can or can't do? Until you've walked a mile in these girl's/women's shoes, than you may have the opportunity to speak on their behalf. Until then, you may not have to like it and may stand firm with your opinion, but at least have the audacity to respect other's opinions on the subject matter.",0.9925145390683482,train,pro-choice-vs-pro-life
104,If my wife was to commit murder and told me about it. I wouldnt turn her in because if you really love her then you would have her back through anything good or bad.,0.9900097886796799,train,if-your-spouse-committed-murder-and-he-or-she-confided-in-you-would-you-turn-them-in-
105,"In New York City alone, the transportation of bottled water from western Europe released an estimated 3,800 tons of global warming pollution into the atmosphere. In California, 18 million gallons of bottled water were shipped in from Fiji in 2006, producing about 2,500 tons of global warming pollution.",0.9978407324235619,train,ban-plastic-water-bottles
106,"i m student of class 11 .I have to take part in dbt. that' s why asked you,plz.give me more datas.i will be highly obliged to you",0.4472850809005587,train,india-has-the-potential-to-lead-the-world-
107,"Are you a Christian...or anything? If not, than hey who's to stop you! For the record, yeah it's wrong. Unfortunately, it's impossible to argue that, if you and the opposing individual refuse to share the same beliefs. Hence, my first point.",0.9735417746300454,train,is-porn-wrong-
108,How can anyone say that Gay Marriage is Wrong. It is a personal choice that is made from personal beliefs so who are we to say that gay couples do not have the right to enjoy all of the benefits that straight couples do?,0.9953647722692462,train,gay-marriage-right-or-wrong
109,I would rather be fatherless than to have a lousy father. I would want a good role model to look up to and to talk to. Not someone who is never there.,0.8918926700063339,train,is-it-better-to-have-a-lousy-father-or-to-be-fatherless-
110,"Surely if we are worried about the feelings of unborn children within the first few months of pregnancy, than we should first be worried about protecting the rights of far more conscious animals, such as fully-developed primates. <br/> If its isn't their feelings we are worried about, then I guess I am very confused about the pro-life point of view.",0.9777739390798642,train,pro-choice-vs-pro-life
111,"Adrian Peterson? Are you my husband, seriously? If not then I'm sorry. Your name, along with your speech, have me convinced you are. Good one BTW.",0.7150630506132319,train,is-porn-wrong-
